condition,price,ended,vin,make,model,ebay_item_id,winning_bid
used,,,1N4AZ0CP0EC332308,Nissan,SL 4dr Hatchback,374670305283,
used,,,JN1AZ0CP4BT005435,Nissan,,225550513734,
used,,,JN1AZ0CP4BT005435,Nissan,,225537760579,
used,,,1N4AZ0CPXEC340058,Nissan,,285218703921,
used,,,JN1AZ0CP4BT005435,Nissan,,225512291186,
used,,,1N4BZ1CP9KC309759,Nissan,,155474157036,
used,,,JN1AZ0CP4BT005435,Nissan,,225500322779,
used,,,1N4AZ0CP7DC419587,Nissan,,334801317431,
used,,,JN1AZ0CP4BT005435,Nissan,,225487926457,
used,,,1N4AZ1CP5KC303923,Nissan,,285193733918,
used,,,1N4AZ0CP2FC310490,Nissan,,334798390875,
used,,,JN1AZ0CP4BT005435,Nissan,,225481008816,
used,,,1N4AZ0CP7DC413062,Nissan,,334789258996,
used,,,JN1AZ0CP4BT005435,Nissan,,225465313155,
used,,,JN1AZ0CP4BT005435,Nissan,,225454520817,
used,,,JN1AZ0CP4BT005435,Nissan,,225438995495,
used,,,JN1AZ0CP6CT024070,Nissan,,275697405433,
used,,,1N4AL3AP0DC114096,Nissan,,285249051199,
used,,,1N4AL21E57C177515,Nissan,,285254065675,
used,,,5N1AN08WX8C534238,Nissan,,285179156942,
used,,,1n6af0ly3ln801224,Nissan,,175650890907,
used,,,3FA6P0LU1KR242583,Ford,,275853818924,
"Certified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, ...  Read moreabout the conditionCertified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, mileage, and inspection requirements established by their manufacturers. Certified pre-owned cars are often sold with warranty, financing and roadside assistance options similar to their new counterparts. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ",,,3FA6P0HD1HR188672,Ford,,334874527801,
used,,,2G1105S32J9140009,Chevrolet,Honda Impala Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,374692128625,
used,,,2G4GR5GXXE9296433,Buick,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,374697558600,
used,,,3FAHP07169R210358,Ford,,364255438214,
used,,,3FA6P0HD3LR185488,Ford,Ford Fusion Taurus Accord Camry Civic Audi MALIBU VW KIA Mazda,225572527875,
used,,,3FA6P0SU4GR405400,Ford,Titanium 4dr Sedan,374692440633,
used,,,1G4PS5SK7F4179137,Buick,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,374681986073,
used,,,3FAHP0HA8CR259955,Ford,SE 4dr Sedan,304933579668,
used,,,3FA6P0T95KR125407,Ford,,266258023991,
used,,,3fa6p0g72lr122670,Ford,,166057310948,
used,,,3FA6P0T93GR348973,Ford,,304937102286,
used,,,3FA6P0UU8HR345135,Ford,,204329132170,
used,,,1C3CCCAB5FN635916,Chrysler,Honda Malibu Toyota Chrysler Ford Fusion KIA Subaru Mazda Nissan,374668256789,
used,,,3FA6P0SU0KR228059,Ford,,256066897306,
used,,,1G6DS5E35D0108991,Cadillac,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,145060644720,
used,,,WMWZB3C51EWM32138,Mini,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,134555860580,
used,,,3FA6P0H76DR165327,Ford,,295682892958,
used,,,3FA6P0G76LR179101,Ford,,175720727758,
used,,,1G6AX5SX8J0120978,Cadillac,,295673638120,
used,,,W04GV8SX4J1156699,Buick,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,134550461507,
used,,,3FA6P0HD0KR103232,Ford,,204325466664,
used,,,2G4GR5GXXE9296433,Buick,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,134553254330,
used,,,3FA6P0H92HR334511,Ford,,364236694517,
used,,,3FA6P0D98KR222728,Ford,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,145056243947,
used,,,3FA6P0RUXER236003,Ford,,404260881490,
used,,,2G4GK5EX1G9199776,Buick,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,374652473004,
used,,,3FA6P0HD5JR224515,Ford,,334847834970,
used,,,WMWZB3C51EWM32138,Mini,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,145048442870,
used,,,3FA6P0LUXFR195270,Ford,,166060188185,
used,,,W04GV8SX4J1156699,Buick,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,145045231210,
used,,,3FA6P0H76DR165327,Ford,,295650652605,
used,,,3FA6P0SU4GR405400,Ford,Titanium 4dr Sedan,374650882971,
used,,,1G11Z5S33LU108794,Chevrolet,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,374638658956,
used,,,3FA6P0CD8LR133684,Ford,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,374636262866,
used,,,2G4GR5GXXE9296433,Buick,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,145039199169,
used,,,00000000000000000,Ford,,285241879841,
used,,,3FA6P0T91KR271061,Ford,,334838989300,
used,,,WBA4T9C30H5A15194,BMW,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,134533168298,
used,,,3FA6P0AU7KR100211,Ford,,145037434026,
used,,,3FADP0L34AR241859,Ford,,145035872254,
used,,,3FADP0L39BR214531,Ford,,385555763978,
used,,,3FA6P0RUXER236003,Ford,,204304127432,
used,,,W04GV8SX4J1156699,Buick,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,145029761709,
used,,,JN1FV7AR1JM480516,Infiniti,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,145026978286,
used,,,3FADP0L37AR291123,Ford,4dr Sedan,374621564633,
used,,,WBA4T9C30H5A15194,BMW,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,134521840055,
used,,,1G1ZD5ST1JF285363,Chevrolet,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,134520615234,
used,,,3FA6P0LU6FR295513,Ford,,394509734223,
used,,,3FADP0L34BR303102,Ford,4dr Sedan,374609247468,
used,,,3FA6P0HD0KR103232,Ford,,204290845886,
used,,,2G4GK5EX1G9199776,Buick,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,374603002605,
used,,,1G6AX5SX8J0120978,Cadillac,,295603555897,
used,,,1G4PR5SKXG4145254,Buick,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,145016899007,
used,,,1GNKRJKD1DJ171853,Chevrolet,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,134506113360,
used,,,2HKRM4H74GH721326,Honda,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,374593987117,
used,,,1GNALAEK5FZ103051,Chevrolet,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,374601026320,
used,,,1HGCV1F92JA149081,Honda,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,374596420411,
used,,,1HGCT2B03HA000482,Honda,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,134511524501,
used,,,1G1ZD5ST9KF107931,Chevrolet,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,374587492690,
used,,,3FADP0L39BR265916,Ford,MERCURY MILAN LINCOLN MKS MKZ TOYOTA PRIUS CAMRY HONDA ACCORD CIV,285193182147,
used,,,3FA6P0RUXER236003,Ford,,204287764708,
used,,,WMWZB3C51EWM32138,Mini,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,145007357716,
used,,,1G1ZE5ST8HF170864,Chevrolet,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,374581505059,
used,,,3FA6P0G74DR265041,Ford,,256022035001,
used,,,1G1ZD5ST1JF285363,Chevrolet,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,134504842072,
used,,,KMHT36AH3KU002361,Hyundai,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,144999811451,
used,,,WBA4T9C30H5A15194,BMW,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,144998283998,
used,,,3FA6P0HD3LR236102,Ford,,295573670600,
used,,,1G1ZH5SX5GF309549,Chevrolet,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,144995239002,
used,,,JN1FV7AR1JM480516,Infiniti,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,144995221947,
used,,,3FA6P0PU1DR284779,Ford,Energi,195664114144,
used,,,1G1ZE5ST3GF200948,Chevrolet,LT,225486630296,
used,,,1G1ZD5ST1JF285363,Chevrolet,Honda Malibu Toyota Corolla Ford Fusion KIA Subaru Mazda Nissan,134491557940,
used,,,3FA6P0G71HR212707,Ford,,256010583721,
used,,,3FAHP0HA7AR304347,Ford,,275734482248,
used,,,5NPE34AFXJH710969,Hyundai,,225462954227,
used,,,3FADP0L32AR406579,Ford,4dr Sedan,404184037743,
used,,,3FA6P0K95KR271095,Ford,Ford Fusion Taurus Accord Camry Civic Audi VW KIA Mazda,144953310765,
used,,,2HGFE2F58NH513303,Honda,Ford Fusion Taurus Accord Camry Civic Audi VW KIA Mazda,144953298737,
used,,,3FA6P0H72GR119398,Ford,,255990695668,
used,,,3FA6P0HD7LR135905,Ford,,325544375981,
used,,,3FA6P0UU9HR304397,Ford,WARRANTY!HYBRID!,285160899104,
used,,,3FA6P0HR0DR360759,Ford,,304813236537,
used,,,3FA6P0HD4JR109825,Ford,,134441011090,
used,,,3FA6P0H74GR224346,Ford,,354609180747,
used,,,3FAHP0KC7AR336712,Ford,,125743376904,
used,,,WA1BNAFY7K2038193,AUDI,,134171659111,
used,,,WA1VKAFP2AA100066,Audi,,314481945978,
used,,,WA1CFAFP0BA018057,AUDI,,275341314589,
used,,,1FADP5BU1DL547606,Ford,Ford C-Max Hybrid Toyota Prius Honda Nissan Subaru Mazda KIA Mini,374615299157,
used,,,1FADP5AU7FL115123,Ford,,204274089365,
used,,,1FADP5AU3FL115121,Ford,,204269209444,
used,,,1FADP5AU2FL115126,Ford,,165974883707,
used,,,1FADP5AU1DL550541,Ford,,285167393567,
used,,,1FADP5CUXEL514894,Ford,SEL 4dr Wagon,275724337629,
used,,,6R07C192057,Ford,,354755965308,
used,,,5F08C280535,Ford,,155442739741,
used,,,1gcec14vx1z253686,Chevrolet,,314480454998,
used,,,1fdwe35s13ha41617,Ford,,185818725954,
used,,,1fdwe35s13ha41617,Ford,,185784195683,
used,,,1FMSK8DH3LGA60833,Ford,,285205067395,
used,,,1fdwe35s13ha41617,Ford,,185802944502,
used,,,6F07C737958,Ford,,115739103435,
used,,,6R07C1,Ford,,256026816623,
used,,,1FMJK2AT3MEA49118,Ford,,134519096903,
used,,,1fmjk1kt4nea14615,Ford,,175627575549,
used,,,1GNSCBKC8LR215930,Chevrolet,Chevrolet Tahoe GMC Yukon Ford Toyota Jeep Audi VW Honda Subaru,374573300190,
used,,,1FM5K8GC3MGB48585,Ford,"CHEVROLET TAHOE, GMC, ESCALADE",314455212262,
used,,,1FM5K8GC8MGB48663,Ford,"CHEVROLET TAHOE, GMC, ESCALADE",285277563072,
used,,,1FMJK2AT0MEA07506,Ford,"MAX LIMITED-EDITION'CLEAR-TITLE""LUXURY""AWD""SUV""MSRP$98K",234913461190,
used,,,F10HCN65415,Ford,,266155804972,
used,,,CCE1428117020,Chevrolet,,256023314530,
used,,,1FD7W2B68HED60721,Ford,,256062848929,
used,,,1GNSCJKC2LR286941,Chevrolet,Ford Explorer GMC Acadia Jeep Audi Subaru Toyota Honda,144954570806,
used,,,1FTRF4DT2NEC59469,Ford,,266253976896,
used,,,1FT7W2BT7MEC19112,Ford,,266257404353,
used,,,1FMSK8DH3LGA60833,Ford,,285232521095,
used,,,5YJXCDE27JF100087,Tesla,SUV Plaid 90D 100D S BMW i8 Audi e-tron Q8 Mercedes G550 G63 AMG,275832827818,
used,,,KNDCB3LC2K5346071,Kia,,195760404887,
used,,,1G1RF6E49EU141209,Chevrolet,,295696525826,
used,,,JTDKB20U140013525,Toyota,HONDA CIVIC ACCORD INSIGHT HYBRID CHEVROLET VOLT BOLT,364230704143,
used,,,1G1RD6E41DU115059,Chevrolet,,166071433125,
used,,,1G1RC6E46FU117850,Chevrolet,,325627843907,
used,,,1G1RD6E48CU106650,Chevrolet,,225551806194,
used,,,1G1RD6E49BU102606,Chevrolet,,175702561675,
used,,,1G1RD6E43CU105289,Chevrolet,,225537725522,
used,,,1G1RC6S59HU106468,Chevrolet,,225515607045,
used,,,1G1RD6E43CU105289,Chevrolet,,225520435747,
used,,,1G1RD6E43CU105289,Chevrolet,,225500326861,
used,,,1G1RD6E43CU105289,Chevrolet,,225490357052,
used,,,1G1RD6E43CU105289,Chevrolet,,225480999552,
used,,,1G1RC6S51HU107792,Chevrolet,,125829127438,
used,,,1G1RC6S51HU107792,Chevrolet,,125829050540,
used,,,1G1RD6E43CU105289,Chevrolet,,225470801135,
used,,,1G1RA6S57GU135018,Chevrolet,,225465313162,
used,,,1G1RE6E40DU141231,Chevrolet,4dr Hatchback,304830593621,
used,,,1G1RD6E49DU111499|1G1RD6E49DU111499,Chevrolet,5dr HB,334767667802,
used,,,1G1RD6E43CU105289,Chevrolet,,225459102811,
used,,,1G1RE6E40DU141231,Chevrolet,4dr Hatchback,404182463062,
used,,,1G1RD6E43CU105289,Chevrolet,,225443590198,
used,,,1G1RA6S57GU135018,Chevrolet,,225443576690,
used,,,1GCWGBFG4L1153078,Chevrolet,,255954161462,
used,,,1GCHK23UX5F804592,Chevrolet,,225486540465,
used,,,1GNSKDEJ0DR239438,Chevrolet,,225580078401,
used,,,1GBEK14R2VZ109131,Chevrolet,,334855870366,
used,,,1GBEK14R2VZ109131,Chevrolet,,334848961985,
used,,,3KRE2655,Chevrolet,,185793812355,
used,,,1GNSKBKC3JR398248,Chevrolet,,295595965910,
used,,,2CNFLEEC5B6436012,Chevrolet,,304811915641,
used,,,1GNSKDEJ6DR220022,Chevrolet,,225482732241,
used,,,2GNAXVEV5J6152793,Chevrolet,,225557433722,
used,,,1GNSKDEJ6DR220022,Chevrolet,,225490365536,
"Certified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, ...  Read moreabout the conditionCertified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, mileage, and inspection requirements established by their manufacturers. Certified pre-owned cars are often sold with warranty, financing and roadside assistance options similar to their new counterparts. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ",,,1GNEC13TX5J239850,Chevrolet,"LT LOW MILES 44,081",385582522991,
used,,,KL1TD66EX9B348274,Chevrolet,,275830720074,
used,,,1G1165S37FU123845,Chevrolet,,285218713682,
used,,,2GCEK19K1M1170856,Chevrolet,,225492812294,
used,,,1G1165S37FU123845,Chevrolet,,285195443283,
used,,,1GNSKDEJ6DR220022,Chevrolet,,225472458491,
used,,,00000000000000000,Chevrolet,,285277549308,
used,,,124871N576458,Chevrolet,Camaro,285223888748,
used,,,1GNSKPKD3MR452383,Chevrolet,,115717374499,
used,,,2GCEK19K1M1170856,Chevrolet,,225452849096,
used,,,3GNAL2EKXCS575275,Chevrolet,,314526403367,
used,,,3GNAXHEV7LS655361,Chevrolet,,115755573234,
used,,,1GTJTCDEXA8100418,GMC,,304846394162,
used,,,2GNAXKEVXK6199902,Chevrolet,,295696967828,
used,,,1GTJTCDEXA8100418,GMC,,304882643600,
used,,,H54K001569,Chevrolet,,125856816692,
used,,,3GNFK12327G179804,Chevrolet,,275794720331,
used,,,1GNSKPKD3MR452383,Chevrolet,,115736567090,
used,,,1GCGK23JXYF465838,Chevrolet,"GMC,CHEVY,2500,3500,4X4,",266259321785,
used,,,1D37F21558427,Chevrolet,,314552790604,
used,,,1GCUYHEL6KZ122243,Chevrolet,,275747177359,
used,,,1GCUYHED2MZ107931,Chevrolet,,125793900430,
used,,,2GNAXSEVXJ6239863,Chevrolet,,295623584804,
used,,,1GCDT196458225259,Chevrolet,,295537488663,
used,,,1GC1KWE81FF100906,Chevrolet,,304916671114,
used,,,2GNFLEEKXF6244318,Chevrolet,,275736615699,
"Certified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, ...  Read moreabout the conditionCertified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, mileage, and inspection requirements established by their manufacturers. Certified pre-owned cars are often sold with warranty, financing and roadside assistance options similar to their new counterparts. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ",,,1GNFC13058R244549,Chevrolet,"LTZ I OWNER LOW MILES 33,824",195682266523,
used,,,1GCDL19X14B120513,Chevrolet,One Owner,256028791437,
used,,,1GCHK33FXWF005680,Chevrolet,,225497026288,
used,,,4T1BE30K72U098738,Toyota,,314500286239,
used,,,1363794,Ford,Hot Rod,275730921226,
used,,,1GCDC14H3BF347997,Chevrolet,,314499084033,
used,,,2GNFLFEK8F6260748,Chevrolet,,295606482110,
used,,,1GNSKJKC1FR195490,Chevrolet,,275830716534,
used,,,1GC4YPEY7MF100035,Chevrolet,,115773341596,
used,,,1GCGK29R7TE153813,Chevrolet,,225484024403,
used,,,1GCHK33N3PJ379943,Chevrolet,,225508528395,
used,,,3GNFK12327G179804,Chevrolet,,275718580439,
used,,,F0316B,Chevrolet,,165981252460,
used,,,1GNSKCKC9FR256466,Chevrolet,,275815443385,
used,,,1GCRKSE75CZ153752,Chevrolet,LT  Door XCAB,175634028858,
used,,,1GNSKAE03BR154063,Chevrolet,Commercial,175658102683,
used,,,1GCPKSE38BF142278,Chevrolet,LT,175715805289,
used,,,1GNSKNKD2MR400103,Chevrolet,,385556274796,
used,,,3GNEK12T64G235010,Chevrolet,,175702240451,
used,,,JM1BL1SG7A1306916,Mazda,,155486800034,
used,,,1J4FF68S9XL589943,Jeep,CHEVROLET TRAILBLAZER FORD EXPLORER WRANGLER,266165228807,
used,,,J53T022670,Chevrolet,,266186936725,
used,,,1GCEC14W1XZ168057,Chevrolet,,115714498105,
used,,,2GCGK29N7N1195285,Chevrolet,,225458499668,
used,,,2GNFLFE38H6104060,Chevrolet,,266142881447,
used,,,1FM5K7F8XHGD77553,Ford,"CHEVROLET TAHOE, HONDA PILOT, GMC YUKON,",256025331057,
used,,,1C6SRFRT1MN552847,Ram,"FORD F-150, CHEVROLET SILVERADO 1500",285149766345,
used,,,1LNLM81W6VY717090,Lincoln,MERCURY GRAND MARQUIS CHEVROLET IMPALA SS FORD CROWN VICTORIA,364161247518,
used,,,2GNAXHEV2L6108884,Chevrolet,,256029666654,
used,,,1GNSKDEJ0DR239438,Chevrolet,,225566997696,
used,,,1GNSKDEJ6DR220022,Chevrolet,,225434828989,
"Certified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, ...  Read moreabout the conditionCertified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, mileage, and inspection requirements established by their manufacturers. Certified pre-owned cars are often sold with warranty, financing and roadside assistance options similar to their new counterparts. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ",,,1GNEC13TX5J239850,Chevrolet,"LT LOW MILES 43,041",195700382475,
used,,,1GCDT196458225259,Chevrolet,,295551885188,
used,,,1GC1KWE81FF100906,Chevrolet,Z71,304938260412,
used,,,2GNFLEEKXF6244318,Chevrolet,,275750140870,
used,,,3GNFK12327G179804,Chevrolet,,275755291555,
used,,,1363794,Ford,Hot Rod,275803935482,
used,,,1G1FZ6S09L4147469,CHEVROLET,,115472448384,
used,,,WMEEJ31X49K233947,Smart,,256081178044,
used,,,WMEEJ9AA5DK700638,Smart,,125915076028,
used,,,WMEEJ9AA6FK838918,Smart,,285265026087,
used,,,WMEEJ9AA0GK845722,Smart,Passion - Electric,125898285469,
used,,,WMEEJ9AA6FK838918,Smart,,285252406055,
used,,,WMEEJ9AA6FK838918,Smart,,285248664155,
used,,,WMEFJ5DA3GK074777,Smart,,325587998732,
used,,,WMEEJ3BA0FK787914,Smart,,285224590255,
used,,,WMEEJ9AA6FK838918,Smart,,285211685314,
used,,,WMEEK31X48K147016,Smart,Cabriolet,285204511037,
used,,,WMEEJ31X39K297509,Smart,,175655114112,
used,,,WMEEJ31XX8K195140,Smart,passion,225485270260,
used,,,WMEEJ9AA1FK836994,Smart,Passion ED,255997766743,
used,,,WMEEK31X88K087483,Smart,,255993056950,
used,,,5YMKT6C5XJ0Y83852,BMW,,285288411429,
used,,,5UXFA53592LP52520,BMW,,314586856559,
used,,,5UXFB93583LN80020,BMW,AWD 4.6is 4dr SUV,374691750585,
used,,,5UXZW0C52CL668462,BMW,,134572116307,
used,,,5UXFA53533LV94564,BMW,,256067858059,
used,,,5UXKT0C51G0F74769,BMW,,234993496541,
used,,,5UXZV4C56BL741387,BMW,,134565870869,
used,,,5UXFE43548L032131,BMW,X5 AWD 3.0si,354761975701,
used,,,5UXZW0C52CL668462,BMW,,134564590866,
used,,,5UXKS4C56E0J94184,BMW,M sport,175679841408,
used,,,5UXZV4C55CL757078,BMW,AWD xDrive35i 4dr SUV,404271355329,
used,,,5UXZV4C50BL404780,BMW,,115787614934,
used,,,5UXZV4C56D0B21422,BMW,,275823763038,
used,,,5UXKR0C57G0S89344,BMW,,195726719022,
used,,,5UXZW0C56C0B88414,BMW,,225550529135,
used,,,5UXFE83529L170002,BMW,,225545564951,
used,,,5UXZV4C50BL404780,BMW,,115776097775,
used,,,5UXZW0C52CL668462,BMW,,134518868332,
used,,,5UXZW0C56C0B88414,BMW,,225537658361,
used,,,WBAFB33531LH15013,BMW,,354720041164,
used,,,5UXCR6C0XP9N99611,BMW,,256048876439,
used,,,5UXFE83529L170002,BMW,,225517027068,
used,,,5UXZV4C50BL404780,BMW,,115759313400,
used,,,5UXZV4C5XD0B13811,BMW,BMW X1 X3 X5 X7 Mercedes Audi Lexus Acura Cadillac Lincoln,145015284844,
used,,,5YMKT6C58J0X21315,BMW,,256037715951,
used,,,5UXFA13575LB09888,BMW,,145016232770,
used,,,5UXCR4C01L9C94239,BMW,,275780255980,
used,,,5UXZV4C56D0B21422,BMW,,275777344343,
used,,,5UXFA53562LP36940,BMW,AWD 3.0i 4dr SUV,404225513908,
